Heilpädagog,Heilpädagog*in,,,,,,,,,,,,,,,,
Heimbewohner,Heimbewohner*in,,,,,,,,,,,,,,,,
Heimkehrer,Heimkehrer*in,,,,,,,,,,,,,,,,
Heimmitarbeiter,Heimmitarbeiter*in,,,,,,,,,,,,,,,,
Held,Held*in,Helden*in,Schlüsselperson,Hauptperson,außerordentlich erfolgreiche Person,Vorbild,,,,,,,,,,,
Helfer,Helfer*in,Hilfskraft,Assistenz,,,,,,,,,,,,,,
Herausgeber,Herausgeber*in,Herausgeberin bzw. Herausgeber,herausgegeben von,,,,,,,,,,,,,,
Hinweisgeber,Hinweisgeber*in,Hinweis gebende Person,,,,,,,,,,,,,,,
Historiker,Historiker*in,,,,,,,,,,,,,,,,
Hobbymusiker,Hobbymusiker*in,,,,,,,,,,,,,,,,
Hochschulabsolvent,Hochschulabsolvent*in,,,,,,,,,,,,,,,,
Hochschullehrer,Hochschullehrer*in,,,,,,,,,,,,,,,,
Hongkonger,Hongkonger*in,,,,,,,,,,,,,,,,
Hörer,Hörer*in,zuhörende Person,Hörerin bzw. Hörer,,,,,,,,,,,,,,
Hotelbesitzer,Hotelbesitzer*in,,,,,,,,,,,,,,,,
Hundebesitzer,Hundebesitzer*in,,,,,,,,,,,,,,,,
Idealist,Idealist*in,,,,,,,,,,,,,,,,
Ideolog,Ideolog*in,,,,,,,,,,,,,,,,
Idiot,Idiot*in,,,,,,,,,,,,,,,,
Illustrator,Illustrator*in,illustrierende Person,Illustrierende,,,,,,,,,,,,,,
Imker,Imker*in,Bienenzüchtende Person,,,,,,,,,,,,,,,
Immobilienmakler,Immobilienmakler*in,Immobilienmaklerin bzw. -makler,,,,,,,,,,,,,,,
Impfgegner,Impfgegner*in,,,,,,,,,,,,,,,,
Inder,Inder*in,,,,,,,,,,,,,,,,
Indianer,Indianer*in,,,,,,,,,,,,,,,,
Industriearbeiter,Industriearbeiter*in,,,,,,,,,,,,,,,,
Influencer,Influencer*in,Content gestaltende Person,influencende Person,,,,,,,,,,,,,,
Ingenieur,Ingenieur*in,Ingenieurin bzw. Ingenieur,,,,,,,,,,,,,,,
Inhaber,Inhaber*in,etwas innehabende Person,Inhaberin bzw. Inhaber,,,,,,,,,,,,,,
Initiator,Initiator*in,Initiierende,,,,,,,,,,,,,,,
Innenminister,Innenminister*in,,,,,,,,,,,,,,,,
Insass,Insass*in,,,,,,,,,,,,,,,,
Inselbewohner,Inselbewohner*in,,,,,,,,,,,,,,,,
Instagrammer,Instagrammer*in,,,,,,,,,,,,,,,,
Intendant,Intendant*in,Intendanz,Intendantin bzw. Intendant,,,,,,,,,,,,,,
Intensivpatient,Intensivpatient*in,,,,,,,,,,,,,,,,
Interessent,Interessenten*in,Interessent*in,Interessierte,,,,,,,,,,,,,,
Interessenvertreter,Interessenvertreter*in,,,,,,,,,,,,,,,,
Internetnutzer,Internetnutzer*in,,,,,,,,,,,,,,,,
Interviewpartner,Interviewpartner*in,,,,,,,,,,,,,,,,
Investor,Investor*in,Investierende,geldgebende Person,"Person, die Geld investiert hat",investierende Person,,,,,,,,,,,,
Iraner,Iraner*in,,,,,,,,,,,,,,,,
Islamist,Islamist*in,,,,,,,,,,,,,,,,
Italiener,Italiener*in,aus Italien stammende Person,Person aus Italien,,,,,,,,,,,,,,
Jäger,Jäger*in,jagende Person,Person auf der Jagd,,,,,,,,,,,,,,
Japaner,Japaner*in,,,,,,,,,,,,,,,,
Jazzmusiker,Jazzmusiker*in,,,,,,,,,,,,,,,,
Jogger,Jogger*in,,,,,,,,,,,,,,,,
Journalist,Journalist*in,Journalisten*in,die Medien,wer für die Zeitung/fürs Fernsehen berichtet,jemand von der Presse/vom Fernsehen/...,Medienschaffende,Medien,im Journalismus Tätige/Arbeitende,Presse,Journalistin bzw. Journalist,,,,,,,
Jugendamtsmitarbeiter,Jugendamtsmitarbeiter*in,,,,,,,,,,,,,,,,
Jungsozialist,Jungsozialist*in,,,,,,,,,,,,,,,,
Jungunternehmer,Jungunternehmer*in,,,,,,,,,,,,,,,,
Jurist,Jurist*in,Person mit juristischer Ausbildung,Person mit juristischem Sachverstand,Juristin bzw. Jurist,,,,,,,,,,,,,
Justizminister,Justizminister*in,,,,,,,,,,,,,,,,
Kabinettskolleg,Kabinettskolleg*in,,,,,,,,,,,,,,,,
Kamerad,Kamerad*in,Kameraden*in,,,,,,,,,,,,,,,
Kämpfer,Kämpfer*in,,,,,,,,,,,,,,,,
Kanalarbeiter,Kanalarbeiter*in,Kanalarbeiterin bzw. -arbeiter,,,,,,,,,,,,,,,
Kandidat,Kandidat*in,Kandidaten*in,Kandidierende,,,,,,,,,,,,,,
Kanditat,Kanditat*in,,,,,,,,,,,,,,,,
Kantinenmitarbeiter,Kantinenmitarbeiter*in,,,,,,,,,,,,,,,,
Kanzler,Kanzler*in,Regierung (an-)führende Person,Regierungsoberhaupt,,,,,,,,,,,,,,
Kapitalist,Kapitalist*in,,,,,,,,,,,,,,,,
Karikaturist,Karikaturist*in,,,,,,,,,,,,,,,,
Karnevalist,Karnevalist*in,Karneval Feiernde,,,,,,,,,,,,,,,
Kassenpatient,Kassenpatient*in,,,,,,,,,,,,,,,,
Kassierer,Kassierer*in,Person an der Kasse,,,,,,,,,,,,,,,
Katholik,Katholik*in,Menschen katholischen Glaubens,Katholikin bzw. Katholik,,,,,,,,,,,,,,
Käufer,Käufer*in,Käuferin bzw. Käufer,,,,,,,,,,,,,,,
Kellner,Kellner*in,Servicekraft,Bedienung,Kellnerin bzw. Kellner,,,,,,,,,,,,,
Kiffer,Kiffer*in,,,,,,,,,,,,,,,,
Kinobetreiber,Kinobetreiber*in,,,,,,,,,,,,,,,,
Kläger,Kläger*in,klagende Person,,,,,,,,,,,,,,,
Klassenkamerad,Klassenkamerad*in,,,,,,,,,,,,,,,,
Kleinbäuer,Kleinbäuer*in,,,,,,,,,,,,,,,,
Kleingärtner,Kleingärtner*in,,,,,,,,,,,,,,,,
Kleinunternehmer,Kleinunternehmer*in,,,,,,,,,,,,,,,,
Kleinverdiener,Kleinverdiener*in,,,,,,,,,,,,,,,,
Kleinvermieter,Kleinvermieter*in,,,,,,,,,,,,,,,,
Klient,Klient*in,Beratung in Anspruch nehmende Person,Klientel,"Person, die in die Beratung kommt",Fall,Besuch,ratsuchende Person,Ratsuchende,,,,,,,,,
Klimaaktivist,Klimaaktivist*in,,,,,,,,,,,,,,,,
Klimaexpert,Klimaexpert*in,,,,,,,,,,,,,,,,
Klimaforscher,Klimaforscher*in,,,,,,,,,,,,,,,,
Klimaschützer,Klimaschützer*in,,,,,,,,,,,,,,,,
Klimawissenschaftler,Klimawissenschaftler*in,,,,,,,,,,,,,,,,
Kneipenbesitzer,Kneipenbesitzer*in,,,,,,,,,,,,,,,,
Koalitionär,Koalitionär*in,,,,,,,,,,,,,,,,
Koalitionspartner,Koalitionspartner*in,,,,,,,,,,,,,,,,
Koautor,Koautor*in,,,,,,,,,,,,,,,,
Köch,Köch*in,,,,,,,,,,,,,,,,
Kolleg,Kolleg*in,,,,,,,,,,,,,,,,
Kolonialist,Kolonialist*in,,,,,,,,,,,,,,,,
Kolumnist,Kolumnist*in,,,,,,,,,,,,,,,,
Kommentator,Kommentator*in,Kommentar von Medienschaffenden,kommentierende Presse,kommentierender Pressemensch,,,,,,,,,,,,,
Kommiliton,Kommiliton*in,,,,,,,,,,,,,,,,
Kommissar,Kommissar*in,Kommissarin bzw. Kommissar,,,,,,,,,,,,,,,
Kommissaranwärter,Kommissaranwärter*in,,,,,,,,,,,,,,,,
Kommunalpolitiker,Kommunalpolitiker*in,,,,,,,,,,,,,,,,
Kommunard,Kommunard*in,,,,,,,,,,,,,,,,
Kommunist,Kommunist*in,kommunistisch (orientierte) Person,,,,,,,,,,,,,,,
Kompars,Kompars*in,,,,,,,,,,,,,,,,
Komponist,Komponist*in,musikschaffende Person,kompositionstätige Person,Kompositionstätige,Musikschaffende,Komponistin bzw. Komponist,,,,,,,,,,,
Konfirmand,Konfirmand*in,zu konfirmierende Person,zu Konformierende,Konfis,Konfi,Jugendliche in der Konfirmationsvorbereitung,,,,,,,,,,,
Konkurrent,Konkurrent*in,,,,,,,,,,,,,,,,
Konsument,Konsumenten*in,Konsument*in,Kundschaft,Konsumentin bzw. Konsument,,,,,,,,,,,,,
Kontrahent,Kontrahent*in,Gegenüber,,,,,,,,,,,,,,,
Kooperationspartner,Kooperationspartner*in,in Kooperation mit,,,,,,,,,,,,,,,
Kopftuchträger,Kopftuchträger*in,,,,,,,,,,,,,,,,
Korrespondent,Korrespondent*in,,,,,,,,,,,,,,,,
Kosmetiker,Kosmetiker*in,Kosmetikerin bzw. Kosmetiker,,,,,,,,,,,,,,,
Krankenhausmitarbeiter,Krankenhausmitarbeiter*in,,,,,,,,,,,,,,,,
Krankenhauspatient,Krankenhauspatient*in,,,,,,,,,,,,,,,,
Krankenpfleger,Krankenpfleger*in,Pflegefachkraft,Pflegekraft,Pflegefachperson,Krankenpflegerin bzw. Krankenpfleger,Pflegepersonal,,,,,,,,,,,
Krebspatient,Krebspatient*in,,,,,,,,,,,,,,,,
Kreditnehmer,Kreditnehmer*in,kreditnehmende Person,,,,,,,,,,,,,,,
Kritiker,Kritiker*in,kritische Stimmen,,,,,,,,,,,,,,,
Kronzeug,Kronzeug*in,,,,,,,,,,,,,,,,
Kubaner,Kubaner*in,,,,,,,,,,,,,,,,
Kulturarbeiter,Kulturarbeiter*in,,,,,,,,,,,,,,,,
Kultusminister,Kultusminister*in,,,,,,,,,,,,,,,,
Kund,Kund*in,,,,,,,,,,,,,,,,
Künstler,Künstler*in,Act,Künstlerin bzw. Künstler,,,,,,,,,,,,,,
Künstlerkolleg,Künstlerkolleg*in,,,,,,,,,,,,,,,,
Kurator,Kurator*in,Kuratierende,kuratorische Leitung,Kuratorin bzw. Kurator,,,,,,,,,,,,,
Kurd,Kurd*in,,,,,,,,,,,,,,,,
Kurier,Kurier*in,,,,,,,,,,,,,,,,
Kursleiter,Kursleiter*in,Kursleitung,kursleitende Person,,,,,,,,,,,,,,
Ladeninhaber,Ladeninhaber*in,Ladeninhaberin und Ladeninhaber,,,,,,,,,,,,,,,
Laienmusiker,Laienmusiker*in,,,,,,,,,,,,,,,,
Landbewohner,Landbewohner*in,,,,,,,,,,,,,,,,
Länderchef,Länderchef*in,,,,,,,,,,,,,,,,
Länderkolleg,Länderkolleg*in,,,,,,,,,,,,,,,,
Landespolitiker,Landespolitiker*in,,,,,,,,,,,,,,,,
Landwirt,Landwirt*in,Landwirtschaft betreibende Person,Beschäftigte in der Landwirtschaft,landwirtschaftlich Beschäftigte,Landwirtschaft Betreibende,,,,,,,,,,,,
Laudator,Laudator*in,,,,,,,,,,,,,,,,
Läufer,Läufer*in,laufsporttreibende Person,,,,,,,,,,,,,,,
Lebenschützer,Lebenschützer*in,,,,,,,,,,,,,,,,
Lebenspartner,Lebenspartner*in,Liebesmensch,Lebensmensch,,,,,,,,,,,,,,
Lebensretter,Lebensretter*in,,,,,,,,,,,,,,,,
Lebensschützer,Lebensschützer*in,,,,,,,,,,,,,,,,
Lehrer,Lehrern*in,Lehrer*in,Lehrperson,Lehrkraft,Lehrerin bzw. Lehrer,,,,,,,,,,,,
Leichtathlet,Leichtathlet*in,,,,,,,,,,,,,,,,
Leiharbeiter,Leiharbeiter*in,,,,,,,,,,,,,,,,
Leiharbeitnehmer,Leiharbeitnehmer*in,,,,,,,,,,,,,,,,
Leipziger,Leipziger*in,,,,,,,,,,,,,,,,
Leistungsbezieher,Leistungsbezieher*in,,,,,,,,,,,,,,,,
Leistungsempfänger,Leistungsempfänger*in,,,,,,,,,,,,,,,,
Leistungssportler,Leistungssportler*in,,,,,,,,,,,,,,,,
Leiter,Leiter*in,Leiterin bzw. Leiter,Leitung,,,,,,,,,,,,,,
Leser,Leser*in,lesende Person,,,,,,,,,,,,,,,
Leugner,Leugner*in,,,,,,,,,,,,,,,,
Libanes,Libanes*in,,,,,,,,,,,,,,,,
Liebhaber,Liebhaber*in,,,,,,,,,,,,,,,,
Lieferant,Lieferant*in,Lieferfirma,lieferndes Unternehmen,Lieferunternehmen,Lieferantin bzw. Lieferant,,,,,,,,,,,,
Linguist,Linguist*in,,,,,,,,,,,,,,,,
Linksextremist,Linksextremist*in,,,,,,,,,,,,,,,,
Literat,Literat*in,,,,,,,,,,,,,,,,
Literaturübersetzer,Literaturübersetzer*in,,,,,,,,,,,,,,,,
Lobbyist,Lobbyist*in,Interessen vertretende Person,,,,,,,,,,,,,,,
Lokaljournalist,Lokaljournalist*in,,,,,,,,,,,,,,,,
Lokalpolitiker,Lokalpolitiker*in,,,,,,,,,,,,,,,,
Lübecker,Lübecker*in,,,,,,,,,,,,,,,,
Lügner,Lügner*in,,,,,,,,,,,,,,,,
Lyriker,Lyriker*in,,,,,,,,,,,,,,,,
Macher,Macher*in,,,,,,,,,,,,,,,,
Makler,Makler*in,Maklerin bzw.  Makler,,,,,,,,,,,,,,,
Maler,Maler*in,Werkschaffende Person der Malerei,Wandgestaltende Person,Malerin bzw. Maler,,,,,,,,,,,,,
Manager,Manager*in,Management,Unternehmensführung,Führungskraft,Führungskräfte,Managerin bzw. Manager,,,,,,,,,,,
Mandant,Mandant*in,Mandantschaft,auftraggebende Person,,,,,,,,,,,,,,
Mandatsträger,Mandatsträger*in,Mandat innehabende Person,mandatstragende Person,,,,,,,,,,,,,,
Masseur,Masseur*in,Masseurin bzw. Masseur,,,,,,,,,,,,,,,
Maßschneider,Maßschneider*in,,,,,,,,,,,,,,,,
Masterstudent,Masterstudent*in,,,,,,,,,,,,,,,,
Mechaniker,Mechaniker*in,Fachkraft für Mechanik,Mechanikerin bzw. Mechaniker,,,,,,,,,,,,,,
Mechatroniker,Mechatroniker*in,Fachkraft für Mechatronik,Mechatronikerin bzw. Mechatroniker,,,,,,,,,,,,,,
Medienmacher,Medienmacher*in,,,,,,,,,,,,,,,,
Medienvertreter,Medienvertreter*in,,,,,,,,,,,,,,,,
Mediziner,Mediziner*in,Medizinerin bzw. Mediziner,,,,,,,,,,,,,,,
Medizinstudent,Medizinstudent*in,,,,,,,,,,,,,,,,
Meisterschüler,Meisterschüler*in,,,,,,,,,,,,,,,,
Menschenrechtler,Menschenrechtler*in,,,,,,,,,,,,,,,,
Messebesucher,Messebesucher*in,,,,,,,,,,,,,,,,
Mietaktivist,Mietaktivist*in,,,,,,,,,,,,,,,,
Mieter,Mieter*in,Mietperson,Mietpartei,Mieterin bzw. Mieter,,,,,,,,,,,,,
Migrant,Migranten*in,Migrant*in,Person mit Migrationshintergrund,eingewanderte Person,der/die Migrierte,Person mit Mitgrationshintergrund,,,,,,,,,,,
Migrationsexpert,Migrationsexpert*in,,,,,,,,,,,,,,,,
Milliardär,Milliardär*in,,,,,,,,,,,,,,,,
Millionär,Millionär*in,,,,,,,,,,,,,,,,
Minijobber,Minijobber*in,,,,,,,,,,,,,,,,
Minister,Minister*in,Ressortleitung,Ministerin bzw. Minister,,,,,,,,,,,,,,
Ministerpräsident,Ministerpräsident*in,Ministerpräsidenten*in,MPs,Landesoberhaupt,Vorsitz der Resortleitenden,,,,,,,,,,,,
Mitarbeiter,Mitarbeiter*in,Arbeitskraft,Teammitglied,Angestellten,Belegschaft,Personal,Mitarbeiterin bzw. Mitarbeiter,Team,,,,,,,,,
Mitbewerber,Mitbewerber*in,,,,,,,,,,,,,,,,
Mitbewohner,Mitbewohner*in,Mitbewohnerin bzw. Mitbewohner,,,,,,,,,,,,,,,
Mitbürger,Mitbürger*in,Mitmensch,Mitbürgerin bzw. Mitbürger,,,,,,,,,,,,,,
Mitinitiator,Mitinitiator*in,,,,,,,,,,,,,,,,
Mitschüler,Mitschüler*in,,,,,,,,,,,,,,,,
Mitspieler,Mitspieler*in,,,,,,,,,,,,,,,,
Mitstreiter,Mitstreiter*in,,,,,,,,,,,,,,,,
Mittelständler,Mittelständler*in,,,,,,,,,,,,,,,,
Mitzeichner,Mitzeichner*in,,,,,,,,,,,,,,,,
Moderator,Moderatoren*in,Moderator*in,moderierende Person,Moderation,Moderierende,Moderationsteam,Moderatorin bzw. Moderator,,,,,,,,,,
Müllwerker,Müllwerker*in,,,,,,,,,,,,,,,,
Multiplikator,Multiplikator*in,"Person, die Informationen/Wissen weitergibt",Wissen/Informationen weitergebende Person,,,,,,,,,,,,,,
Münchner,Münchner*in,,,,,,,,,,,,,,,,
Museumsdirektor,Museumsdirektor*in,,,,,,,,,,,,,,,,
Museumspädagog,Museumspädagog*in,,,,,,,,,,,,,,,,
Musikant,Musikant*in,,,,,,,,,,,,,,,,
Musiker,Musiker*in,Act,Musikerin bzw. Musiker,,,,,,,,,,,,,,
Muslim,Muslim*in,Mensch muslimischen Glaubens,,,,,,,,,,,,,,,
Nachahmer,Nachahmer*in,,,,,,,,,,,,,,,,
Nachbar,Nachbar*in,nebenan Wohnende,Hausgemeinschaft,Nachbarin bzw. Nachbar,Nachbarschaft,,,,,,,,,,,,
Nachfolger,Nachfolger*in,Nachfolge,,,,,,,,,,,,,,,
Nachwuchsjournalist,Nachwuchsjournalist*in,,,,,,,,,,,,,,,,
Nachwuchspolitiker,Nachwuchspolitiker*in,,,,,,,,,,,,,,,,
Nachwuchssportler,Nachwuchssportler*in,,,,,,,,,,,,,,,,
Naturfreund,Naturfreund*in,,,,,,,,,,,,,,,,
Naturschützer,Naturschützer*in,,,,,,,,,,,,,,,,
Nebenkläger,Nebenkläger*in,,,,,,,,,,,,,,,,
Netzaktivist,Netzaktivist*in,,,,,,,,,,,,,,,,
Netzexpert,Netzexpert*in,,,,,,,,,,,,,,,,
Neubürger,Neubürger*in,,,,,,,,,,,,,,,,
Neuköllner,Neuköllner*in,,,,,,,,,,,,,,,,
Neukund,Neukund*in,,,,,,,,,,,,,,,,
Neuntklässler,Neuntklässler*in,,,,,,,,,,,,,,,,
Neurowissenschaftler,Neurowissenschaftler*in,,,,,,,,,,,,,,,,
Newcomer,Newcomer*in,,,,,,,,,,,,,,,,
Nobelpreisträger,Nobelpreisträger*in,,,,,,,,,,,,,,,,
Nostalgiker,Nostalgiker*in,,,,,,,,,,,,,,,,
Notar,Notar*in,notariell arbeitende Person,Notarin bzw. Notar,,,,,,,,,,,,,,
Nutzer,Nutzer*in,(be-)nutzende Person,"Person, die ... nutzt",,,,,,,,,,,,,,
Nutznießer,Nutznießer*in,,,,,,,,,,,,,,,,
Oberbürgermeister,Oberbürgermeister*in,Stadtoberhaupt,,,,,,,,,,,,,,,
Oberstufenschüler,Oberstufenschüler*in,,,,,,,,,,,,,,,,
Ökolog,Ökolog*in,,,,,,,,,,,,,,,,
Ökonom,Ökonom*in,ökonomisch ausgebildete Person,ökonomisch Ausgebildete,,,,,,,,,,,,,,
Opernbesucher,Opernbesucher*in,,,,,,,,,,,,,,,,
Opferanwält,Opferanwält*in,,,,,,,,,,,,,,,,
Oppositionspolitiker,Oppositionspolitiker*in,,,,,,,,,,,,,,,,
Optimist,Optimist*in,,,,,,,,,,,,,,,,
Orchestermusiker,Orchestermusiker*in,,,,,,,,,,,,,,,,
Ordner,Ordner*in,,,,,,,,,,,,,,,,
Organisator,Organisator*in,Organisation,Organisationsteam/-komitee,organisiert von ...,Organisierende,Organisationskomitee,organisiert von,,,,,,,,,,
Österreicher,Österreicher*in,Österreicherin bzw. Österreicher,,,,,,,,,,,,,,,
Osteuropäer,Osteuropäer*in,Osteuropäerin bzw. Osteuropäer,,,,,,,,,,,,,,,
Pädagog,Pädagog*in,,,,,,,,,,,,,,,,
Paketbot,Paketbot*in,,,,,,,,,,,,,,,,
Palästinenser,Palästinenser*in,,,,,,,,,,,,,,,,
Pariser,Pariser*in,,,,,,,,,,,,,,,,
Parlamentarier,Parlamentarier*in,Parlamentarierin bzw. Parlamentarier,,,,,,,,,,,,,,,
Parteifreund,Parteifreund*in,,,,,,,,,,,,,,,,
Partner,Partner*in,Gegenüber,beteiligte Institutionen,Partei,Vertragspartei,,,,,,,,,,,,
Partygänger,Partygänger*in,,,,,,,,,,,,,,,,
Passagier,Passagier*in,reisende Person,Reisende,,,,,,,,,,,,,,
Passant,Passant*in,Passantin bzw. Passant,,,,,,,,,,,,,,,
Patient,Patient*in,Patienten*in,zu behandelnde Person,kranke Person,zu versorgende Person,(Fach-)Beratung aufsuchende Person,"Person, die sich in medizinische Hände begibt",Hilfesuchende Person,stationär aufgenommene Person,die uns anvertraute Person,"Person, die medizinische Hilfe benötigt",,,,,,
Pazifist,Pazifist*in,"Person, die für Frieden einsteht",friedensengagierte Person,Friedensbewegte,,,,,,,,,,,,,
Pendler,Pendler*in,,,,,,,,,,,,,,,,
Performer,Performer*in,,,,,,,,,,,,,,,,
Peronist,Peronist*in,,,,,,,,,,,,,,,,
Peruaner,Peruaner*in,,,,,,,,,,,,,,,,
Petent,Petent*in,,,,,,,,,,,,,,,,
Pfleger,Pfleger*in,Pflegekraft,Pflegerin bzw. Pfleger,,,,,,,,,,,,,,
Philosoph,Philosoph*in,gelehrte Person,Gelehrte,,,,,,,,,,,,,,
Physiotherapeut,Physiotherapeut*in,Physiotherapie praktizierende Person,Physiotherapeutin bzw. Physiotherapeut,,,,,,,,,,,,,,
Pilot,Pilot*in,flugzeugführende Belegschaft,Pilotin bzw. Pilot,,,,,,,,,,,,,,
Pirat,Pirat*in,,,,,,,,,,,,,,,,
Politaktivist,Politaktivist*in,,,,,,,,,,,,,,,,
Politiker,Politiker*in,Politikern*in,Mensch in der Politik,Mitglied der Politik,in der Politik tätige Person,Teil der Legislative,Politikerin bzw. Politiker,,,,,,,,,,
Polizeibeamt,Polizeibeamt*in,,,,,,,,,,,,,,,,
Polizist,Polizist*in,Polizisten*in,Polizeikraft,Polizei,Polizistin bzw. Polizist,,,,,,,,,,,,
Pragmatiker,Pragmatiker*in,,,,,,,,,,,,,,,,
Praktikant,Praktikant*in,eine Person im Praktikum,Auszubildende im Praktikum,eine sich in einem Praktikum(verhältnis) befindende Person,eine ein Praktikum absolvierende Person,Praktikantin bzw. Praktikant,,,,,,,,,,,
Preisträger,Preisträger*in,ausgezeichnete Person,Geehrte,Preisträgerin bzw. Preisträger,,,,,,,,,,,,,
Pressevertreter,Pressevertreter*in,,,,,,,,,,,,,,,,
Privateigentümer,Privateigentümer*in,,,,,,,,,,,,,,,,
Privatschüler,Privatschüler*in,,,,,,,,,,,,,,,,
Proband,Proband*in,Testpersonen,Testperson,Versuchspersonen,Teilnehmende,Versuchsperson,Probandin bzw. Proband,,,,,,,,,,
Problemschüler,Problemschüler*in,,,,,,,,,,,,,,,,
Produktentwickler,Produktentwickler*in,,,,,,,,,,,,,,,,
Produzent,Produzent*in,Produzierende,Produktionsteam,,,,,,,,,,,,,,
Professor,Professoren*in,Professor*in,Professorenschaft,eine Professur innehabende Person,Prof.,Professorin und Professor,,,,,,,,,,,
Profiteur,Profiteur*in,,,,,,,,,,,,,,,,
Programmierer,Programmierer*in,programmierende Person,Programmiererin bzw. Programmierer,,,,,,,,,,,,,,
Prostitutionsgegner,Prostitutionsgegner*in,,,,,,,,,,,,,,,,
Protagonist,Protagonisten*in,Protagonist*in,Hauptfigur,Titelrollen,Hauptfiguren,Aktive,Titelrolle,Schlüsselfigur,zentrale Gestalten,Hauptperson,Schlüsselfiguren,zentrale Gestalt,Hauptpersonen,Figur,,,
Protestteilnehmer,Protestteilnehmer*in,,,,,,,,,,,,,,,,
Prüfer,Prüfer*in,Prüfungsleitung,Prüfungsabnahme durch ...,geprüft von ... ,"Person, die prüft",prüfende Person,Prüferin bzw. Prüfer,,,,,,,,,,
Psychiater,Psychiater*in,,,,,,,,,,,,,,,,
Psycholog,Psycholog*in,,,,,,,,,,,,,,,,
Psychotherapeut,Psychotherapeut*in,Psychotherapeuten*in,psychotherapeutisches Fachpersonal,psychotherapeutische Fachkraft,Psychotherapeutin bzw. -therapeut,,,,,,,,,,,,
Publizist,Publizist*in,,,,,,,,,,,,,,,,
Querdenker,Querdenker*in,Querkopf,kreativer Kopf,,,,,,,,,,,,,,
Quereinsteiger,Quereinsteiger*in,,,,,,,,,,,,,,,,
Radfahrer,Radfahrer*in,Radfahrerin bzw. Radfahrer,,,,,,,,,,,,,,,
Radiologieassistent,Radiologieassistent*in,,,,,,,,,,,,,,,,
Radler,Radler*in,,,,,,,,,,,,,,,,
Randalierer,Randalierer*in,,,,,,,,,,,,,,,,
Rapper,Rapper*in,,,,,,,,,,,,,,,,
Raser,Raser*in,,,,,,,,,,,,,,,,
Rassist,Rassist*in,rassistische Person,,,,,,,,,,,,,,,
Raucher,Raucher*in,Raucherin bzw. Raucher,,,,,,,,,,,,,,,
Raver,Raver*in,,,,,,,,,,,,,,,,
Rechteinhaber,Rechteinhaber*in,,,,,,,,,,,,,,,,
Rechtsanwält,Rechtsanwält*in,,,,,,,,,,,,,,,,
Rechtsextremist,Rechtsextremist*in,,,,,,,,,,,,,,,,
Rechtspopulist,Rechtspopulist*in,,,,,,,,,,,,,,,,
Rechtsterrorist,Rechtsterrorist*in,,,,,,,,,,,,,,,,
Redakteur,Redakteure*in,Redakteur*in,Redaktion,Redationsmitglied,Redakteurin bzw. Redakteur,,,,,,,,,,,,
Redner,Redner*in,referierende Person,vortragende Person,Rednerin bzw. Redner,,,,,,,,,,,,,
Referendar,Referendar*in,Lehrkraft im Referendariat,LiV (Lehrkraft im Vorbereitungsdienst),,,,,,,,,,,,,,
Referent,Referent*in,vortragende Person,Vortragende,referierende Person,Referierende,bearbeitet von,Referentin bzw. Referet,,,,,,,,,,
Regierungschef,Regierungschef*in,Staatsoberhaupt,Regierung anführende Person,,,,,,,,,,,,,,
Regierungsvertreter,Regierungsvertreter*in,,,,,,,,,,,,,,,,
Regisseur,Regisseur*in,Regie,Regisseurin bzw. Regisseur,,,,,,,,,,,,,,
Reichsbürger,Reichsbürger*in,,,,,,,,,,,,,,,,
Reiseleiter,Reiseleiter*in,Reiseleitung,,,,,,,,,,,,,,,
Reiserückkehrer,Reiserückkehrer*in,,,,,,,,,,,,,,,,
Reiter,Reiter*in,"Person, die reitet",Reiterin bzw. Reiter,,,,,,,,,,,,,,
Religionslehrer,Religionslehrer*in,,,,,,,,,,,,,,,,
Renter,Renter*in,,,,,,,,,,,,,,,,
Rentner,Rentner*in,Person im Ruhestand,Person in Rente,,,,,,,,,,,,,,
Reporter,Reporter*in,Presse,berichterstattende Person,Medienvertretung,,,,,,,,,,,,,
Repräsentant,Repräsentant*in,Vertretung,Repräsentantin bzw. Repräsentant,,,,,,,,,,,,,,
Republikaner,Republikaner*in,,,,,,,,,,,,,,,,
Ressortleiter,Ressortleiter*in,,,,,,,,,,,,,,,,
Restaurantbesucher,Restaurantbesucher*in,,,,,,,,,,,,,,,,
Retter,Retter*in,,,,,,,,,,,,,,,,
Rettungsschwimmer,Rettungsschwimmer*in,aus dem Wasser rettende Person,,,,,,,,,,,,,,,
Rezipient,Rezipient*in,rezipierende Person,empfangende Person,,,,,,,,,,,,,,
Richter,Richter*in,rechtsprechende Person,Richterin bzw. Richter,,,,,,,,,,,,,,
Risikopatient,Risikopatient*in,,,,,,,,,,,,,,,,
Rollstuhlfahrer,Rollstuhlfahrer*in,Person im Rollstuhl,,,,,,,,,,,,,,,
Romantiker,Romantiker*in,,,,,,,,,,,,,,,,
Rückkehrer,Rückkehrer*in,,,,,,,,,,,,,,,,
Rumän,Rumän*in,,,,,,,,,,,,,,,,
Russ,Russ*in,,,,,,,,,,,,,,,,
Sachbearbeiter,Sachbearbeiter*in,Verwaltungskraft,Sachbearbeiterin bzw.  Sachbearbeiter,,,,,,,,,,,,,,
Saisonarbeiter,Saisonarbeiter*in,,,,,,,,,,,,,,,,
Sammler,Sammler*in,,,,,,,,,,,,,,,,
