Coronaleugneren,Coronaleugner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Coronapatient,Coronapatient*innen,,,,,,,,,,,,,,,,,,,,,,,,
Coronapatienten,Coronapatient*innen,,,,,,,,,,,,,,,,,,,,,,,,
Coronaskeptiker,Coronaskeptiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Coronaskeptikeren,Coronaskeptiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Crowdworker,Crowdworker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Crowdworkeren,Crowdworker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Darsteller,Darsteller*innen,Rollen,Besetzung,Darstellende,,,,,,,,,,,,,,,,,,,,,
Darstelleren,Darsteller*innen,,,,,,,,,,,,,,,,,,,,,,,,
Datenschützer,Datenschützer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Datenschützeren,Datenschützer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dealer,Dealer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dealeren,Dealer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Demokrat,Demokrat*innen,Demokratiebegeisterte,Demokratieüberzeugte,,,,,,,,,,,,,,,,,,,,,,
Demokratieaktivist,Demokratieaktivist*innen,,,,,,,,,,,,,,,,,,,,,,,,
Demonstrant,Demonstranten*innen,Demonstrant*innen,Demonstrierende,,,,,,,,,,,,,,,,,,,,,,
Demonstrationsteilnehmer,Demonstrationsteilnehmer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Demonstrationsteilnehmeren,Demonstrationsteilnehmer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Denker,Denker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Denkeren,Denker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Depp,Depp*innen,,,,,,,,,,,,,,,,,,,,,,,,
Designer,Designer*innen,Designschaffende,,,,,,,,,,,,,,,,,,,,,,,
Designeren,Designer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Deutschtürk,Deutschtürk*innen,,,,,,,,,,,,,,,,,,,,,,,,
Deutschtürken,Deutschtürk*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dezernent,Dezernent*innen,Dezernat leitende Person,,,,,,,,,,,,,,,,,,,,,,,
Diabetiker,Diabetiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Diabetikeren,Diabetiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Digitalarbeiter,Digitalarbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Digitalarbeiteren,Digitalarbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Diplomat,Diplomat*innen,,,,,,,,,,,,,,,,,,,,,,,,
Direktkandidat,Direktkandidat*innen,,,,,,,,,,,,,,,,,,,,,,,,
Direktor,Direktor*innen,Institutsleitung,,,,,,,,,,,,,,,,,,,,,,,
Diskutant,Diskutant*innen,,,,,,,,,,,,,,,,,,,,,,,,
Diskutanten,Diskutant*innen,,,,,,,,,,,,,,,,,,,,,,,,
Doktorand,Doktorand*innen,Promovierende,,,,,,,,,,,,,,,,,,,,,,,
Dolmetscher,Dolmetscher*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dolmetscheren,Dolmetscher*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dorfbewohner,Dorfbewohner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dorfbewohneren,Dorfbewohner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dortmunder,Dortmunder*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dortmunderen,Dortmunder*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dozent,Dozenten*innen,Dozent*innen,Lehrkraft,Seminarleitung,Lehrende,Lehrperson,vortragende Person,Dozierende,Lehrpersonal,lehrende Person,Dozentinnen und Dozenten,,,,,,,,,,,,,,
Dramatiker,Dramatiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Dramatikeren,Dramatiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Drehbuchautor,Drehbuchautor*innen,,,,,,,,,,,,,,,,,,,,,,,,
Drittklässler,Drittklässler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Drittklässleren,Drittklässler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Ehepartner,Ehepartner*innen,geehelichte Person,Ehemensch,,,,,,,,,,,,,,,,,,,,,,
Ehepartneren,Ehepartner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Ehrenamtler,Ehrenamtler*innen,Ehrenamtliche,Freiwillige,(ehrenamtlich) Engagierte,,,,,,,,,,,,,,,,,,,,,
Ehrenamtleren,Ehrenamtler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Eigentümer,Eigentümer*innen,(im) Eigentum von ... ,(im) Eigentum von,,,,,,,,,,,,,,,,,,,,,,
Eigentümeren,Eigentümer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Eigner,Eigner*innen,s. Eigentümer,,,,,,,,,,,,,,,,,,,,,,,
Eigneren,Eigner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Einkäufer,Einkäufer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Einkäuferen,Einkäufer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Einwander,Einwander*innen,,,,,,,,,,,,,,,,,,,,,,,,
Einwanderen,Einwander*innen,,,,,,,,,,,,,,,,,,,,,,,,
Einwanderer,Einwanderer*innen,Menschen mit Migrationshintergrund /-geschichte /-biografie,Menschen mit internationaler Geschichte,,,,,,,,,,,,,,,,,,,,,,
Einwandereren,Einwanderer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Einwohner,Einwohner*innen,die Menschen der Stadt XY,Population,Bevölkerung,gemeldete Personen,Einwohnerinnen und Einwohner,Wohnbevölkerung,Einwohnerinnen und Einwohnern,,,,,,,,,,,,,,,,,
Einwohneren,Einwohner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Einzelhändler,Einzelhändler*innen,Person des Einzelhandels,Betrieb im Einzelhandel,im Einzelhandel tätige Person,,,,,,,,,,,,,,,,,,,,,
Einzelhändleren,Einzelhändler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Elektriker,Elektriker*innen,Fachkraft für Elektrotechnik,Elektrikerinnen und Elektriker,Elektrikerinnen und Elektrikern,,,,,,,,,,,,,,,,,,,,,
Elektrikeren,Elektriker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Elektroniker,Elektroniker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Elektronikeren,Elektroniker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Elftklässler,Elftklässler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Elftklässleren,Elftklässler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Elternvertreter,Elternvertreter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Elternvertreteren,Elternvertreter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Empfänger,Empfänger*innen,bestimmt für,empfangen von,,,,,,,,,,,,,,,,,,,,,,
Empfängeren,Empfänger*innen,,,,,,,,,,,,,,,,,,,,,,,,
Enkel,Enkel*innen,,,,,,,,,,,,,,,,,,,,,,,,
Enkelen,Enkel*innen,,,,,,,,,,,,,,,,,,,,,,,,
Entertainer,Entertainer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Entertaineren,Entertainer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Entscheider,Entscheider*innen,Entscheidung fällende Person,entscheidungsbefugte Person,,,,,,,,,,,,,,,,,,,,,,
Entscheideren,Entscheider*innen,,,,,,,,,,,,,,,,,,,,,,,,
Entscheidungsträger,Entscheidungsträger*innen,Entscheidungtragende,,,,,,,,,,,,,,,,,,,,,,,
Entscheidungsträgeren,Entscheidungsträger*innen,,,,,,,,,,,,,,,,,,,,,,,,
Entwickler,Entwickler*innen,Entwickelnde,Erfindende,Entwicklerinnen und Entwickler,,,,,,,,,,,,,,,,,,,,,
Entwickleren,Entwickler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Epidemiolog,Epidemiolog*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erdenbewohner,Erdenbewohner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erdenbewohneren,Erdenbewohner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erfurter,Erfurter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erfurteren,Erfurter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Ermittler,Ermittler*innen,Ermittelnde,Ermittlungsteam,,,,,,,,,,,,,,,,,,,,,,
Ermittleren,Ermittler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erntehelfer,Erntehelfer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erntehelferen,Erntehelfer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erstklässler,Erstklässler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erstklässleren,Erstklässler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erstwähler,Erstwähler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erstwähleren,Erstwähler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erzähler,Erzähler*innen,Erzählende,,,,,,,,,,,,,,,,,,,,,,,
Erzähleren,Erzähler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erzeuger,Erzeuger*innen,ein Produkt erzeugende Person,,,,,,,,,,,,,,,,,,,,,,,
Erzeugeren,Erzeuger*innen,,,,,,,,,,,,,,,,,,,,,,,,
Erzieher,Erzieher*innen,Erzieherinnen und Erzieher,Erzieherinnen und Erziehern,,,,,,,,,,,,,,,,,,,,,,
Erzieheren,Erzieher*innen,,,,,,,,,,,,,,,,,,,,,,,,
Esoteriker,Esoteriker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Esoterikeren,Esoteriker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Ethiker,Ethiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Ethikeren,Ethiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Ethnolog,Ethnolog*innen,,,,,,,,,,,,,,,,,,,,,,,,
Europäer,Europäer*innen,Europäerinnen und Europäer,Europäerinnen und Europäern,,,,,,,,,,,,,,,,,,,,,,
Europäeren,Europäer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Expert,Expert*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fabrikarbeiter,Fabrikarbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fabrikarbeiteren,Fabrikarbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Facharbeiter,Facharbeiter*innen,Facharbeitende,,,,,,,,,,,,,,,,,,,,,,,
Facharbeiteren,Facharbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fachärzt,Fachärzt*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fachjournalist,Fachjournalist*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fachkolleg,Fachkolleg*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fachmediziner,Fachmediziner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fachmedizineren,Fachmediziner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fachpolitiker,Fachpolitiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fachpolitikeren,Fachpolitiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fahnder,Fahnder*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fahnderen,Fahnder*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fahrer,Fahrer*innen,Fahrzeugführende,Fahrende,Fahrerinnen und Fahrern,Fahrerinnen und Fahrer,,,,,,,,,,,,,,,,,,,,
Fahreren,Fahrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fahrlehrer,Fahrlehrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fahrlehreren,Fahrlehrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fahrradfahrer,Fahrradfahrer*innen,Fahrrad Fahrende,wer mit dem Fahrrad unterwegs ist ... ,,,,,,,,,,,,,,,,,,,,,,
Fahrradfahreren,Fahrradfahrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Familienrichter,Familienrichter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Familienrichteren,Familienrichter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Faschist,Faschist*innen,dem Faschismus anhängende Person,,,,,,,,,,,,,,,,,,,,,,,
Favorit,Favorit*innen,,,,,,,,,,,,,,,,,,,,,,,,
Feminist,Feminist*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fernsehjournalist,Fernsehjournalist*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fernsehzuschauer,Fernsehzuschauer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fernsehzuschaueren,Fernsehzuschauer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Filmemacher,Filmemacher*innen,Filmschaffende,,,,,,,,,,,,,,,,,,,,,,,
Filmemacheren,Filmemacher*innen,,,,,,,,,,,,,,,,,,,,,,,,
Filmwissenschaftler,Filmwissenschaftler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Filmwissenschaftleren,Filmwissenschaftler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Finalist,Finalist*innen,am Finale Teilnehmende,am Finale teilnehmende Person,,,,,,,,,,,,,,,,,,,,,,
Finanzminister,Finanzminister*innen,,,,,,,,,,,,,,,,,,,,,,,,
Finanzministeren,Finanzminister*innen,,,,,,,,,,,,,,,,,,,,,,,,
Finder,Finder*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fischer,Fischer*innen,Fisch fangende Person,Fischerinnen und Fischer,Fischerinnen und Fischern,,,,,,,,,,,,,,,,,,,,,
Fischeren,Fischer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Flaschensammler,Flaschensammler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Flaschensammleren,Flaschensammler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Flugbegleiter,Flugbegleiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Flugbegleiteren,Flugbegleiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Follower,Follower*innen,Follis,Follows,,,,,,,,,,,,,,,,,,,,,,
Followeren,Follower*innen,,,,,,,,,,,,,,,,,,,,,,,,
Förderschüler,Förderschüler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Förderschüleren,Förderschüler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Forscher,Forscher*innen,Forschende,Universitätsmitglieder,wissenschaftliches Personal der Universität,"Menschen, die in der Forschung tätig sind",Forschungsteam,Forscherinnen und Forscher,Forscherinnen und Forschern,,,,,,,,,,,,,,,,,
Forscheren,Forscher*innen,,,,,,,,,,,,,,,,,,,,,,,,
Förster,Förster*innen,Beschäftigte in der Forstwirtschaft,Försterinnen und Förster,Försterinnen und Förstern,,,,,,,,,,,,,,,,,,,,,
Försteren,Förster*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fotograf,Fotograf*innen,(Berufs-)Fotografie betreibende Person ,Fotografierende,Aufnehmende,fotografierende Person,,,,,,,,,,,,,,,,,,,,
Fotokünstler,Fotokünstler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Fotokünstleren,Fotokünstler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Französ,Französ*innen,,,,,,,,,,,,,,,,,,,,,,,,
Französen,Französ*innen,,,,,,,,,,,,,,,,,,,,,,,,
Frauenärzt,Frauenärzt*innen,,,,,,,,,,,,,,,,,,,,,,,,
Frauenrechtler,Frauenrechtler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Frauenrechtleren,Frauenrechtler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Freiberufler,Freiberufler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Freiberufleren,Freiberufler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Freund,Freund*innen,Bekanntschaft,Bekannte,bessere Hälfte,befreundete Personen,Bezugspersonen,Herzensmensch,(enge) Bezugsperson,Lieblingsmensch,,,,,,,,,,,,,,,,
Freunden,Freund*innen,,,,,,,,,,,,,,,,,,,,,,,,
Friedensaktivist,Friedensaktivist*innen,,,,,,,,,,,,,,,,,,,,,,,,
Friseur,Friseur*innen,Frisierende,frisierende Person,Frisiersalon,Friseurinnen und Friseure,,,,,,,,,,,,,,,,,,,,
Fundamentalist,Fundamentalist*innen,,,,,,,,,,,,,,,,,,,,,,,,
Funktionär,Funktionär*innen,in Funktion gewählte Person,verantwortliche/beauftragte/bevollmächtigte Person,Vollmachtsperson,Funktionärinnen und Funktionäre,Funktionärinnen und Funktionären,,,,,,,,,,,,,,,,,,,
Fußgänger,Fußgänger*innen,Menschen zu Fuß,zu Fuß Gehende,Fußverkehr,,,,,,,,,,,,,,,,,,,,,
Fußgängeren,Fußgänger*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gamer,Gamer*innen,Gaming People,,,,,,,,,,,,,,,,,,,,,,,
Gameren,Gamer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gärtner,Gärtner*innen,Gartenarbeitskraft,Gärtnerinnen und Gärtner,,,,,,,,,,,,,,,,,,,,,,
Gärtneren,Gärtner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gäst,Gäst*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastarbeiter,Gastarbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastarbeiteren,Gastarbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastautor,Gastautor*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastgeber,Gastgeber*innen,Einladende,,,,,,,,,,,,,,,,,,,,,,,
Gastgeberen,Gastgeber*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastmusiker,Gastmusiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastmusikeren,Gastmusiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastronom,Gastronom*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastronomiebetreiber,Gastronomiebetreiber*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastronomiebetreiberen,Gastronomiebetreiber*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gastwirt,Gastwirt*innen,Gastronomiebetriebsleitung,Betreibende eines Gastronomiebetriebs,,,,,,,,,,,,,,,,,,,,,,
Geber,Geber*innen,,,,,,,,,,,,,,,,,,,,,,,,
Geberen,Geber*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gefährder,Gefährder*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gefährderen,Gefährder*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gegendemonstrant,Gegendemonstrant*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gegenkandidat,Gegenkandidat*innen,Gegenkandidatur,,,,,,,,,,,,,,,,,,,,,,,
Gegner,Gegner*innen,gegnerische Partei,gegnerische Spielende,feindliche Spielende,Gegenseite,Konkurrenz,,,,,,,,,,,,,,,,,,,
Gegneren,Gegner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gemeindevertreter,Gemeindevertreter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gemeindevertreteren,Gemeindevertreter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Genoss,Genoss*innen,,,,,,,,,,,,,,,,,,,,,,,,
Genossenschafter,Genossenschafter*innen,Genossenschafterinnen und Genossenschafter,,,,,,,,,,,,,,,,,,,,,,,
Genossenschafteren,Genossenschafter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gentrifizierungsgegner,Gentrifizierungsgegner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gentrifizierungsgegneren,Gentrifizierungsgegner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Geringverdiener,Geringverdiener*innen,,,,,,,,,,,,,,,,,,,,,,,,
Geringverdieneren,Geringverdiener*innen,,,,,,,,,,,,,,,,,,,,,,,,
Geschäftsführer,Geschäftsführer*innen,Geschäftsführung,Geschäftsführerinnen und Geschäftsführern,Geschäftsführerinnen und Geschäftsführer,Geschäftsführende,,,,,,,,,,,,,,,,,,,,
Geschäftsführeren,Geschäftsführer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Geschäftsinhaber,Geschäftsinhaber*innen,Geschäftsinhaberinnen und Geschäftsinhabern,Geschäftsinhaberinnen und Geschäftsinhaber,,,,,,,,,,,,,,,,,,,,,,
Geschäftsinhaberen,Geschäftsinhaber*innen,,,,,,,,,,,,,,,,,,,,,,,,
Geschäftspartner,Geschäftspartner*innen,geschäftliche Verbindung,geschäftlicher Kontakt,,,,,,,,,,,,,,,,,,,,,,
Geschäftspartneren,Geschäftspartner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gesellschafter,Gesellschafter*innen,Betriebsgesellschaft,Beteiligte,Gesellschaftende,Gesellschafterinnen und Gesellschaftern,Gesellschafterinnen und Gesellschafter,,,,,,,,,,,,,,,,,,,
Gesellschafteren,Gesellschafter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gesprächspartner,Gesprächspartner*innen,Gesprächsbeteiligte,Gegenüber,Gesprächsbeteiligte; Gegenüber,,,,,,,,,,,,,,,,,,,,,
Gesprächspartneren,Gesprächspartner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gestalter,Gestalter*innen,Gestaltende,,,,,,,,,,,,,,,,,,,,,,,
Gestalteren,Gestalter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gewalttäter,Gewalttäter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gewalttäteren,Gewalttäter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gewerkschafter,Gewerkschafter*innen,Gewerkschafterinnen und Gewerkschaftern,Gewerkschafterinnen und Gewerkschafter,,,,,,,,,,,,,,,,,,,,,,
Gewerkschafteren,Gewerkschafter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gewerkschaftler,Gewerkschaftler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gewerkschaftleren,Gewerkschaftler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gewinner,Gewinner*innen,Erster Platz,Gewinnerinnen und Gewinnern,Gewinnerinnen und Gewinner,,,,,,,,,,,,,,,,,,,,,
Gewinneren,Gewinner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Globalisierungskritiker,Globalisierungskritiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Globalisierungskritikeren,Globalisierungskritiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gottesdienstbesucher,Gottesdienstbesucher*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gottesdienstbesucheren,Gottesdienstbesucher*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gouverneur,Gouverneur*innen,,,,,,,,,,,,,,,,,,,,,,,,
Grafiker,Grafiker*innen,Grafikprofi,,,,,,,,,,,,,,,,,,,,,,,
Grafikeren,Grafiker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Grenzgänger,Grenzgänger*innen,,,,,,,,,,,,,,,,,,,,,,,,
Grenzgängeren,Grenzgänger*innen,,,,,,,,,,,,,,,,,,,,,,,,
Großstädter,Großstädter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Großstädteren,Großstädter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Grundeigentümer,Grundeigentümer*innen,Person mit Grundeigentum,,,,,,,,,,,,,,,,,,,,,,,
Grundeigentümeren,Grundeigentümer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gründer,Gründer*innen,gründende Person,Gründerinnen und Gründer,,,,,,,,,,,,,,,,,,,,,,
Gründeren,Gründer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Grundschüler,Grundschüler*innen,Kinder in der Grundschule,,,,,,,,,,,,,,,,,,,,,,,
Grundschüleren,Grundschüler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Grundschullehrer,Grundschullehrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Grundschullehreren,Grundschullehrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gutachter,Gutachter*innen,Sachverständige,Begutachtende,,,,,,,,,,,,,,,,,,,,,,
Gutachteren,Gutachter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gymnasiallehrer,Gymnasiallehrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gymnasiallehreren,Gymnasiallehrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gymnasialschüler,Gymnasialschüler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gymnasialschüleren,Gymnasialschüler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Gymnasiast,Gymnasiast*innen,Person auf einem Gymnasium,ein Gymnasium besuchende Person,gymnasial lernende Person,,,,,,,,,,,,,,,,,,,,,
Gymnasiasten,Gymnasiast*innen,Gymnasiastinnen und Gymnasiasten,Schüler*innen,,,,,,,,,,,,,,,,,,,,,,
Gynäkolog,Gynäkolog*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hacker,Hacker*innen,"Personen, die fremde Digitaldaten nutzen",Hackende,umfunktionierende Personen,,,,,,,,,,,,,,,,,,,,,
Hackeren,Hacker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hamburger,Hamburger*innen,die Hamburger Bevölkerung,,,,,,,,,,,,,,,,,,,,,,,
Hamburgeren,Hamburger*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hanauer,Hanauer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hanaueren,Hanauer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Händler,Händler*innen,Shops,der Handel,Handelnde,,,,,,,,,,,,,,,,,,,,,
Händleren,Händler*innen,,,,,,,,,,,,,,,,,,,,,,,,
Handwerker,Handwerker*innen,Handwerksbetriebe,Handwerkende,Fachpersonal im Handwerk,,,,,,,,,,,,,,,,,,,,,
Handwerkeren,Handwerker*innen,,,,,,,,,,,,,,,,,,,,,,,,
Handynutzer,Handynutzer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Handynutzeren,Handynutzer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hauptstädter,Hauptstädter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hauptstädteren,Hauptstädter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hauptstadtjournalist,Hauptstadtjournalist*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hausärzt,Hausärzt*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hausbesetzer,Hausbesetzer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hausbesetzeren,Hausbesetzer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hausbesitzer,Hausbesitzer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hausbesitzeren,Hausbesitzer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Hauseigentümer,Hauseigentümer*innen,Hausbesitzende Gemeinschaft,,,,,,,,,,,,,,,,,,,,,,,
Hauseigentümeren,Hauseigentümer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Heilpädagog,Heilpädagog*innen,,,,,,,,,,,,,,,,,,,,,,,,
Heimbewohner,Heimbewohner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Heimbewohneren,Heimbewohner*innen,,,,,,,,,,,,,,,,,,,,,,,,
Heimkehrer,Heimkehrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Heimkehreren,Heimkehrer*innen,,,,,,,,,,,,,,,,,,,,,,,,
Heimmitarbeiter,Heimmitarbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
Heimmitarbeiteren,Heimmitarbeiter*innen,,,,,,,,,,,,,,,,,,,,,,,,
